,site,date,time_period,site-date,site-time_period,date-time_period,site-date-time_period
167,,inf,,0.011297987544440335,,inf,0.027668543101923265
168,,,,-0.07745153310971031,,,0.02958065310277494
169,,,,-0.11663008308907563,,inf,-0.1091507059263364
170,,,,-0.0791349811909976,inf,inf,0.000795141686022155
171,,,,0.08567920662041661,,inf,0.1669819524004729
172,,inf,,-0.003358455379105285,inf,inf,0.04115082944005885
173,,inf,,-0.06156417879961462,inf,,-0.03421455379777463
174,inf,,,0.014683116665126228,,inf,0.09015349593868674
175,,,,0.052310314575410244,inf,inf,0.05952566460124739
176,,,,0.028605602411708064,,inf,0.20381739948833652
177,,,,0.019260629010432462,inf,inf,0.038105685952375706
178,inf,,,0.029305555401775152,inf,inf,0.22218108814521934
179,,inf,,0.04750317090402589,inf,,-0.14351290671816958
180,,,,0.06973074600433726,,,0.19613536401030565
181,,inf,,0.01063242998487901,inf,,-0.06427162441577638
182,,inf,,0.04014047296382217,inf,,-0.18212816423604639
183,,inf,,0.015599706525457613,inf,inf,0.1024121900085562
184,inf,inf,,-0.07745121714938441,inf,,-0.03878495138623475
185,,inf,,0.20989010983236311,,inf,-0.049359668467590545
186,,inf,,-0.07317153768093498,,,0.18850646101975968
187,,inf,,0.04926883130219184,inf,inf,0.3417311302092124
188,,,,0.013362196484717703,inf,,0.01695697920698283
189,,,,-0.0020461010339150043,,inf,-0.20725905012201126
190,,inf,,0.13733927394376422,inf,inf,0.06515050700619332
191,inf,,,-0.04668768301980597,inf,inf,0.0006150347831514746
192,,,,-0.04216689866210155,,inf,-0.1250669395034792
193,inf,inf,,0.046830873630062886,inf,inf,0.10297245003657887
194,,inf,,0.17424796122952313,inf,,-0.14020096492313983
195,,,,0.22596466730381626,inf,inf,0.020197823798334874
196,,,,-0.05020310834299635,inf,inf,0.16142554056519412
197,inf,,,0.09495991483107957,inf,inf,0.1098707632262195
198,inf,,,-0.004576904500728007,,,0.2579503676136994
199,inf,,,inf,inf,inf,0.036398510127636924
200,inf,,,-0.07172065502255687,inf,inf,0.05327645504150827
201,inf,inf,,-0.05690281782081019,inf,,0.04769137904568235
202,,inf,,0.43445276523148624,inf,,-0.04639073690149684
203,,,,0.10679523398185564,inf,,-0.043151207625780064
204,,,,0.10138585679385015,inf,,-0.09619580068720886
205,,,,0.007710092987494921,inf,,0.1110857946390316
206,inf,,,-0.017296027292886595,inf,inf,0.08379230932068285
207,,,,0.14797657564784905,inf,inf,-0.0818676596897567
208,,inf,,-0.0481001919321995,,inf,-0.16681763136819544
209,,,,0.11222545835761166,inf,,-0.14553841514870022
210,,,,0.09977106497660437,,inf,0.1194340729929311
211,,,,0.19019059927167525,inf,inf,-0.09191804800939735
212,,,,-0.09227307929799955,inf,,0.019351377529868985
213,,,,-0.007771994386196912,inf,inf,-0.0511832546567344
214,,,,0.023074440265473672,,inf,-0.08330122421742939
215,,,,0.10579010742025208,,,0.02207601106899945
216,,,,0.10530315489248498,inf,,0.14182841353530815
217,inf,inf,,0.04036566806033215,inf,inf,0.2559624511525411
218,,,,0.029514413666422268,,,-0.043970102317113485
219,,,,0.171425171008464,inf,inf,-0.03580851075615127
220,,,,-0.06815305204666489,,inf,0.093591815680543
221,,inf,,-0.0188147222281283,inf,inf,0.1871517670119737
222,,,,0.10932584476029072,inf,,-0.07239148776667242
223,,,,-0.04216069931482669,inf,inf,0.02495097567261259
224,,,,-0.010681446325627286,inf,inf,0.015111551655884542
225,,,,-0.01213832544672,,inf,0.07973566880407643
226,,,,-0.05022000704801455,,,0.022887424498122144
227,,,,0.11507403949698425,inf,,-0.1877933014771071
228,,,,0.11773002157644519,inf,inf,-0.048235442292693415
229,,,,0.0422898448968243,inf,,-0.08531529704939042
230,,,,0.03525487866894861,inf,inf,-0.1187575323979711
231,,,,-0.024972388014251834,inf,,0.0936062726028015
232,,,,0.00017307451240378136,inf,inf,0.027557107115914276
233,,,,-0.06338236324456359,,inf,-0.1174521589957183
234,,inf,,0.13085997010253703,inf,,-0.03760418196844212
235,,,,-0.02701560648869261,,inf,0.0010401980883452122
236,,,,-inf,inf,inf,-0.13952751625548376
237,,,,0.1319157767002348,inf,,0.10354914708773391
238,,,,-0.11257811664954054,inf,inf,0.12150778076959154
239,inf,,,-0.04645812136011873,inf,inf,-0.1254394136566353
240,,inf,,0.42280789434745825,inf,,0.16293372428779648
241,inf,,,0.09250014298650577,,inf,-0.128801141711862
242,,,,0.04309594010831197,inf,,0.03960829448513184
243,,,,0.03094850936717375,inf,,0.32060643522917354
244,,,,-0.15765281621167393,inf,,-0.19507933131281688
245,,,,-inf,,inf,-0.15293507444879664
246,,,,0.21896852677191503,inf,inf,-0.13064838020925326
247,,,,0.061808798369674456,inf,,0.1805682061723968
248,,,,-0.1057316274141562,inf,inf,-0.02934179087813421
249,,,,0.15135444401696807,,inf,-0.02752356045082227
250,,,,0.7552996512686543,,inf,-0.1280535182577618
251,inf,inf,,0.13742745882764051,inf,inf,0.014939462476872417
252,,inf,,-0.20283704571929362,inf,inf,0.18464173613177157
253,,inf,,-0.04679936211520741,inf,,0.014229351482107216
254,inf,,,0.15725662229440718,,inf,-0.18462832472858126
255,,,,0.011824527009898222,inf,inf,0.07720323249161967
256,,,,0.03720585697755152,inf,inf,0.09359527281085031
257,,,,0.139787475837152,,,-0.11437730365625862
258,,,,1.0519701714154628,,,0.042749390810766424
259,,,,inf,,,-0.0347911131458184
260,inf,,,-0.029284858411665393,,,0.08864194422654345
261,,,,0.05791022256128886,inf,inf,0.24090883044857767
262,,inf,,0.1579470631539026,inf,inf,-0.09566686801704748
263,,,,0.15581663854699834,inf,,-0.0586561421852175
264,,,,0.03724361379320529,,,0.1757917028990014
265,,inf,,0.06332120799266638,inf,inf,0.07412847020920457
266,,,,-0.0370014561421097,,inf,0.11446323110413528
267,,,,0.20394044051001603,,,-0.03291549688872117
268,inf,inf,,0.09779621691986473,inf,inf,-0.016460781871728003
269,inf,,,0.012738271703599757,inf,,-0.03697306317725366
270,inf,,,-0.007207931198787598,,,0.2656342513786183
271,inf,,,-0.026692799545058987,inf,inf,0.07917994339766468
272,inf,,,0.08971411799401618,,inf,0.10861503452214658
273,,,,0.11293938752784416,,inf,-0.10097648330376852
274,,,,0.2822182449503472,,inf,0.006112645157909685
275,inf,,,-0.07343435544873134,inf,,0.08701585376886359
276,inf,inf,,0.13567073993747214,inf,,-0.18679623006476692
277,,,,0.041329318947611604,,,-0.005475747579879814
278,,,,-0.020211206838956164,,inf,-0.26001022082167974
279,inf,inf,,-0.041065244944782586,inf,inf,-0.18635079940298488
280,,,,0.07686904211901568,,inf,0.17250449571124002
281,,,,0.17733170736849946,inf,inf,0.10390528373342753
282,,,,-0.08836260923396799,inf,inf,0.0208542899359018
283,,inf,,0.5033884836007967,,inf,-0.0196279861201899
284,,,,-0.019937172523211588,inf,,-0.12304032818432901
285,inf,,,0.008460013491986551,inf,inf,-0.07468197820509445
286,inf,,,0.049800290050394436,inf,,0.09016015815591386
287,,,,-0.022959051022074517,inf,inf,0.12532596254229658
288,inf,,,-0.010755661746034706,,,0.010261231004675825
289,,,,0.1352810602114034,inf,,-0.017504564747174017
290,,,,-0.11330765637013496,inf,inf,-0.1214144800690107
291,,inf,,0.07497074299215467,inf,inf,-0.08968397833656161
292,,,,0.12688429981389682,,,0.06015143216011812
293,,,,0.14003036278612702,,,0.08988664699115109
294,,,,0.07320049725830358,inf,inf,-0.027043804110017
295,,inf,,-0.04951541634095502,,inf,0.026632801953458435
296,,,,-0.015717386725796256,,inf,0.08561877406001125
297,,inf,,-0.09455806962329039,,,0.014179074163057998
298,,,,0.04591208414599324,inf,inf,-0.1799183774568036
299,,,,inf,inf,,-0.06584000400314224
300,inf,,,0.02301061385232539,,inf,0.21381477890900333
301,,,,-0.012473026325474201,inf,,-0.0801706200167489
302,,,,-0.002744273253663554,,inf,-0.10363272607837636
303,,,,0.24986945931825422,inf,,0.1113021831541263
304,,,,-0.12217689108603547,inf,inf,-0.07620712326263904
305,,,,0.03348031862121825,inf,,-0.04295585163519147
306,,inf,,0.003590701046308542,inf,inf,0.027705517098275567
307,,inf,,-0.08220877995966425,inf,inf,0.13242593619315282
308,,,,-0.05272061523433824,,,0.11438431731779011
309,,inf,,0.30570773756695124,inf,,-0.011568457107277053
310,,,,-0.10798420728592362,inf,,-0.1312044647610045
311,,,,0.04797035723676868,,inf,0.16237710933064234
312,,,,-inf,,inf,-0.010433102603491007
313,inf,,,0.013572443055125838,,,0.029424383156177347
314,,,,0.08325175346135127,inf,inf,-0.0023740033962517393
315,,,,0.00612983248718213,,inf,-0.06793761334373968
316,,,,inf,inf,,-0.21323835625270396
317,,,,0.08573933688170476,inf,inf,-0.04628716906652722
318,,,,0.2272501204444235,inf,inf,0.07001602893670592
319,,,,0.06003115148951599,,,0.1973815704644494
320,,inf,,0.052101518648898226,,inf,0.12043634269958345
321,,,,-0.046925718895923785,inf,inf,0.0957229966058458
322,inf,,,0.19055134998465184,inf,,0.08549806146819008
323,,,,inf,inf,inf,0.06873493443308634
324,,,,0.10220305794345119,,inf,-0.018706406809528897
325,inf,,,-0.013290669574464564,inf,inf,0.09608751359872822
326,,,,0.049813643125984575,,,-0.033928749153795956
327,,inf,,-0.0187757441377705,inf,inf,-0.11451375216451483
328,,,,-0.0036337581770262695,inf,,-0.10877971566218009
329,,,,0.01096340358874226,inf,inf,-0.09216693946762403
330,inf,,,-0.07604569604306621,inf,,-0.025762572333838163
331,,,,0.6278364004002468,inf,inf,0.04972922059132298
332,,inf,,0.04420842138086578,inf,inf,-0.16653977443816398
333,inf,inf,,-0.05955615734970965,inf,,-0.12210466368586927
334,,,,-0.0019284580831637754,inf,inf,0.1351250831383051
335,,,,-0.02652249346753588,inf,inf,-inf
336,,,,-0.027120863080198676,inf,,0.03571173072297265
337,,,,0.07810499823775285,inf,inf,0.03336024982268329
338,,,,0.8050411925224836,inf,inf,-0.05490707494406705
339,,,,0.31582675043090824,,inf,0.15096835592076194
340,,,,0.03763672199718493,,,0.01088014706298529
341,,,,0.07620372799043884,,inf,0.21788396093259352
342,,,,0.051577712833206446,inf,inf,-0.14609940235112118
343,,,,0.0015655096451998585,inf,inf,-0.08513075001759782
344,inf,inf,,-0.0009720598401217195,inf,,-0.02987274053476202
345,inf,,,-0.05772417913177463,inf,inf,0.018106773400130144
346,,inf,,inf,inf,inf,-0.02032254397768038
347,,inf,,0.04939660763595266,,inf,-0.07448443984438555
348,inf,,,-0.009378458525371336,,inf,0.010737224140374674
349,,,,-0.012042154819646322,inf,inf,-0.02356139683914496
350,,,,0.07534207326780162,inf,inf,0.050488878205958126
351,,,,-0.0936616768524774,inf,inf,-0.15113876301905593
352,,,,0.012129151845766684,inf,inf,0.0718775668153632
353,inf,inf,,0.0011715225554200792,inf,,-0.20768853467222126
354,,,,0.1435506735324532,inf,,-0.010517321308640082
355,,inf,,-0.1648959538841166,inf,,0.37365787050181487
356,,,inf,-0.08332352191197057,,inf,0.06124120230979682
357,inf,,,0.06645088928403053,inf,inf,-0.01915724999302451
358,inf,,,-0.07881823392766707,,inf,0.09536521510963367
359,,,,0.04991853767213206,inf,,0.09517627263602393
360,inf,,,-0.017741439998341324,inf,inf,-0.041364750337744144
361,inf,,,0.12016511691331888,inf,inf,0.030778174348801812
362,,,,0.1154727657143304,inf,inf,0.049675855539592945
363,inf,,,-0.02502523995060857,inf,inf,0.038141915132365894
364,,inf,,-0.016129061356171315,,,0.04696009713582802
365,,inf,,0.06246082872091119,,inf,0.04890831079281502
366,,inf,,-0.05797621478623971,inf,inf,0.13877055550825176
367,,,,0.07640839004592848,inf,inf,-0.0484307633264727
368,,inf,,0.021681060959555465,inf,inf,0.02744481252120648
369,,,,0.06277613091150447,inf,,0.07891970975522092
370,,inf,,-0.05018662518931283,inf,inf,-0.09253771554017681
371,inf,inf,,0.11622850955732855,,inf,0.010306107541965231
372,,inf,,0.17252726230698068,,inf,-0.033478677730208795
373,inf,inf,,0.04953169018806247,inf,inf,-0.0023925541740093537
374,,,,0.03682217297776691,inf,inf,0.27338493680788734
375,,,,-0.03311379788845503,inf,inf,0.011344350448832474
376,,,,-0.0018027903736312911,,,-0.010120053579197597
377,,,,0.2065576114996508,inf,inf,-0.14349468365117116
378,,,,0.09811208391308246,inf,inf,-0.10734285615432337
379,,,,0.08591327214294298,inf,inf,-0.1985175944804847
380,inf,,,0.09367567692724599,,inf,0.04477833848340032
381,inf,,,-0.06584262880686409,,,0.17488362336839322
382,inf,,,0.0725589156129276,inf,,0.09218737494288606
383,,,,-0.02523087460953155,inf,inf,-0.0907499400853693
384,inf,,,-0.0847051505795926,,inf,0.14029999473103164
385,,,,0.006657027531032034,inf,inf,0.1892568684819411
386,,,,0.17858184196143134,,,-0.11919843270630788
387,,,,0.20095025066741545,,inf,-0.1456533709178498
388,inf,inf,,0.0016046998932477408,inf,inf,0.058035674730331305
389,inf,,,0.1483357166067918,inf,inf,-0.09299622064326094
390,,,,-0.006936453770945539,,,-0.30262639549587905
391,,inf,,-0.030274011685062385,inf,inf,0.05293818990540314
392,inf,,,0.01237157751178164,,inf,0.12950399101757823
393,inf,,,1.5919425154077376,inf,,-0.020277203110307174
394,inf,,,-0.007216236014730093,inf,,0.08154174305496928
395,,,,0.05893080254120564,inf,inf,-0.05111023748335641
396,,inf,,-0.015713047377181377,inf,,-0.03655240368325757
397,inf,inf,,0.11047605176744146,inf,,-0.03606003562549959
398,inf,,,-0.04166458966584874,inf,inf,-0.09649878064548581
399,,,,0.31439504119316397,inf,inf,-0.0377001318857777
400,,,,0.015261626161528374,inf,inf,-0.04460701693461461
401,,inf,,-0.003672622910228851,,inf,-0.09788481414937295
402,,inf,,0.09745641293128404,inf,inf,-0.1517498605325558
403,,inf,,0.033789501378757913,,inf,-0.18791681709338282
404,,,,0.06567397732981473,inf,inf,0.035204154891029044
405,,,,0.16246405083296311,inf,inf,0.0884202826008432
406,,,,0.14208862328550942,inf,inf,-0.0387983623125043
407,,,,0.0748421999623261,,,0.02950167641713866
408,inf,inf,,0.0277253805347617,inf,,-0.15238587307759022
409,,,,0.10684437588846696,inf,,0.10673066764175707
410,,,,0.12750593975228974,inf,inf,0.021512807948771973
411,,inf,,0.0860841474730254,inf,,0.19789034876689235
412,,,,-0.05849635582923174,inf,,-0.3128712628492536
413,,,,0.04529581308643804,,inf,0.24398576825700038
414,,,,inf,inf,,-0.1350436787487648
415,,,,-0.020455379192982015,inf,inf,0.04392004710761324
416,,,,-0.09970064390689348,inf,,0.09768175077024274
417,,inf,,0.10067812830028244,inf,,0.08447717295709314
418,inf,,,0.10427992221314764,,inf,0.0027003104845708115
419,,,,0.03445649675869111,,,0.08486527036388822
420,,inf,,0.11997519218069397,inf,inf,0.04120725275006468
421,inf,,,-0.08007787835810332,inf,inf,0.08545061553923214
422,,,,0.0478514372407961,inf,inf,0.145112179744561
423,inf,inf,,0.008195196540287109,inf,,-0.3148561889746349
424,,,,-0.04996502829130156,,,-0.07508654095227513
425,,inf,,0.14452511466212425,inf,inf,0.04543499504857182
426,,,,-0.11094026916821864,inf,inf,0.032542243127560905
427,,,,0.03974714293511927,inf,inf,-0.09977712174734754
428,,,,0.1752616468861241,inf,inf,0.06162829059598593
429,inf,,,0.06778149362480468,inf,,-0.26232701015433585
430,,,,-0.01969183098409899,inf,,-0.11033576661381343
431,,inf,,0.03855132965578156,inf,inf,0.17109740188629166
432,,,,0.224898048692993,inf,inf,0.19329182322104596
433,,inf,,0.11701852164473969,,inf,-0.03868630718504745
434,,,,0.0752497378229815,inf,,0.16078460617687387
435,,,,0.028212975525836237,inf,inf,0.1447259350930659
436,inf,,,0.07163639886380113,,inf,0.03649516084681034
437,,inf,,0.20686982293393252,inf,inf,-0.08161127735026485
438,,,,-0.0047832762004651475,,inf,0.29631559655398954
439,inf,,,0.07256067731076499,,,-0.14051299065305672
440,,inf,,-0.01445352044909165,,inf,-0.07532476569376861
441,,,,-0.05466560316512781,inf,,0.01553131757971174
442,inf,,,0.09633670957663054,inf,,0.11044568056311568
443,inf,,,0.10787844964649018,inf,inf,0.04619511340837665
444,,,,inf,,,0.14261902787296268
445,,,,inf,,inf,-0.06356461537244287
446,,,,0.029126558250830437,inf,,0.0959768181381204
447,inf,inf,,0.2011973982425994,,inf,-0.05829388667511798
448,inf,,,0.016483992554504168,inf,inf,0.04298306222193518
449,,inf,,-0.06365215131019974,inf,inf,0.046034747875453835
450,,inf,,-0.008652486221518263,inf,inf,0.181226133006305
451,,,,0.14988722367334484,inf,,0.023542581772819787
452,,inf,,-0.13864528087461458,,inf,-0.19646482205866722
453,,,,0.05050919774402285,,inf,0.02730435525078928
454,,inf,,-0.017804184735901396,inf,,0.1365665951486675
455,,inf,,-0.025402414634155823,inf,,0.05905199778577755
456,,,,0.2109334686009492,,,-0.11926260075641108
457,inf,,,-0.005634151701953138,inf,,0.04693137182363302
458,inf,,,-0.1192093264818026,inf,inf,0.18000125483466153
459,inf,,,0.033020371237205026,inf,inf,-0.03657469804370189
460,,,,0.2316003837098668,,inf,-0.05967142567858158
461,,inf,,0.010934466153644351,inf,inf,0.06607307389947406
462,,,,-0.027462209398064097,,,-0.14242206118221779
463,,,,0.10471820179536429,inf,,-0.08053985316242318
464,,,,-0.04806307708896296,inf,inf,-0.275262082668195
465,,,,0.0386200377431305,inf,,0.14571739521072344
466,,,,0.03387093220418391,inf,inf,-0.07030492268190286
467,,,,0.09948247741042993,inf,,-0.19940100618400391
468,inf,,,-inf,inf,inf,-0.10207638555556864
469,,inf,,0.16374908699621615,,,-0.06998781008791721
470,,inf,,0.1242722708432864,,,0.24636095190837978
471,inf,,,-0.056693233539550025,,inf,-0.16439585028868067
472,,,,0.5784801164495919,inf,,-0.23194718058638816
473,,,,-0.13479473030505273,inf,,0.13067306968613243
474,,,,-0.05870886835791267,inf,inf,0.1438096846160922
475,inf,,,0.11115455341185898,inf,,-inf
476,,,,0.0259147819367469,inf,inf,-0.07043399704416686
477,,inf,,inf,inf,,-0.10663368422247667
478,,,,-0.04897931354973428,inf,,0.07747493914561202
479,inf,,,0.22464921931898263,inf,inf,0.11178119599848177
480,,,,inf,inf,inf,-0.0629301603452514
