,site,date,time_period,site-date,site-time_period,date-time_period,site-date-time_period
82,-inf,-inf,-inf,0.3933263578238384,-inf,-inf,0.06210508611471746
83,-inf,-inf,-inf,0.2609627026334622,0.19405155613493363,0.39627483184447954,-0.0003137655799367589
84,-inf,0.18237508121373391,-inf,0.1802585535508836,-inf,-inf,0.1346705269901989
85,-inf,-inf,-inf,0.26999022992090316,0.12073462853406447,-inf,-0.06386886747534401
86,-0.06308053807195169,0.42375136722911844,-inf,0.14536142132490082,0.31593380311827257,0.08325837676096981,-0.18222482002465598
87,-inf,0.16055389811573395,-inf,0.260064026472562,0.09876158992945516,-inf,-0.08795906290398883
88,-inf,-inf,-inf,0.18455512186965728,0.009482817397711507,-inf,-0.33424963176814515
89,-inf,-inf,-inf,0.017324480298000156,0.16023078147764114,-0.09133888592406336,0.23204694177861795
90,0.0241764992534641,-inf,-inf,0.016883458474992397,0.09034550944261177,-inf,0.14119128930125818
91,0.9782810535561728,-inf,-inf,0.05347072500909755,-inf,-inf,0.037215283983112496
92,-inf,-inf,-inf,0.2126050271168074,0.3595961778656722,0.3324956448909413,0.03851396445374519
93,-inf,-inf,-inf,-0.050777354835464195,0.30502563710227193,inf,-0.08140632924181365
94,-inf,-inf,-inf,0.2768078284192199,-0.05412075831145913,0.027001363213869922,-0.011038472005326538
95,-inf,-inf,-inf,-0.13774592794071627,-inf,-inf,0.1576088534957455
96,-inf,-inf,-inf,-0.11242925934976289,0.1701511644049276,-0.026513856878553455,0.14411837472115277
97,-inf,-inf,-inf,0.04211794522743939,-inf,-inf,0.038381519141105686
98,-inf,-inf,-inf,0.14117296279464586,-inf,-inf,-0.29014719573582504
99,-inf,-inf,-inf,0.13166978154958597,0.04462866191755399,0.27535624842859807,-0.035036030634362586
100,-inf,-inf,-inf,-0.2827757198790546,-inf,-inf,-0.20651460203654745
101,-inf,-inf,-inf,0.07993885615611873,0.19683590943332874,0.4015937094385489,0.061155558339696686
102,-inf,-inf,-inf,0.00023944643588591497,-inf,-inf,-inf
103,-inf,-inf,-inf,0.04267407133464607,-0.13977822540027507,-inf,0.10774556987797919
104,0.3526256056279724,-inf,-inf,-0.012495471634521804,0.23241362832504908,0.3125248719012914,-0.07079424669822962
105,-inf,-inf,-inf,-0.032334891557997736,-inf,0.4272786291163513,0.020614073105116898
106,-inf,0.04909095238621752,-inf,0.19542338326305364,-inf,-inf,0.13684933314505796
107,-inf,0.32221229903079607,-inf,-0.07832983286255435,0.1406551960736362,2.6835616867954633,0.20071868349025462
108,-inf,-inf,-inf,-0.07136217119951782,0.10359221221538117,-inf,-0.21947014078361463
109,0.23295595816349213,0.2798504566955744,-inf,-0.20818776212459666,-inf,-inf,0.14113131182083777
110,-inf,0.3507448132091877,-inf,-0.01613344425384744,-0.14525851649918042,0.044273661545506826,-0.12575403058151832
111,0.34541593244306323,-inf,-inf,0.07801489067621015,0.046551617892531816,-inf,0.09651622748628888
112,-inf,-inf,-inf,0.06798161788892054,0.2787942055995112,0.06331841614493872,-0.02933918316892295
113,-inf,-inf,-inf,0.19518228318102948,0.054001102396642686,-inf,0.1821783659258723
114,-inf,0.15721540506657927,-inf,0.11901580640229592,-inf,0.2486199536168554,-0.1211212682618962
115,-inf,-inf,-inf,-0.06544803305657587,0.031639114225827214,0.0732608800609249,0.07726888521409819
116,-inf,-inf,-inf,0.10472523571498127,-inf,-inf,-0.1617868855553529
117,-inf,-inf,-inf,-0.05632353110477384,-inf,-inf,-0.04200255990418236
118,-inf,-inf,-inf,-0.1336040205410598,-inf,0.3441228560710039,-0.03619671411843087
119,-inf,-inf,-inf,0.02602124420309848,0.2545460840795428,1.5515360338413156,0.00906867952642465
120,0.2203835552123472,-inf,-inf,0.4743499733561556,0.17621512914775384,0.3148756116955713,-0.11111431937969654
121,-inf,-inf,-inf,0.22677981712674278,-inf,-inf,-0.26556508601630546
122,-inf,-inf,-inf,-0.1506201760718373,0.02983964579840581,-0.02977683403982123,0.28773940015311644
123,-inf,-inf,-inf,0.14619830085481733,0.21955114136296316,0.18338547796128335,0.13026435369177713
124,-inf,0.04732935834832119,-inf,-0.10726593121114103,-inf,0.34280375979712563,0.04813097093590088
125,-inf,-inf,-inf,-0.11629359571068743,0.14925524347991637,0.31179994384273346,0.01761569658549686
126,-inf,-inf,-inf,-0.16587364663577753,0.1310464743631714,0.32587087455310026,-0.07701504626925607
127,-inf,-inf,-inf,0.11741803106902138,-0.046675341065236076,0.1462694061525074,0.16963735354208992
128,-inf,-inf,-inf,-0.09759573119533571,-inf,-inf,0.10406271265962572
129,-inf,-inf,-inf,-0.025139823448800946,0.2833100132777693,0.3233200849615665,-0.2856056356579729
130,-inf,-inf,-inf,-inf,0.3160599085950411,0.34811628182276344,0.09739669153376546
131,0.2735194008418089,-inf,-inf,0.013896611401867265,0.6778633476212077,0.7205658042069807,-0.08468685401586609
132,-0.16073665106676316,-inf,-inf,0.1553539114954421,-inf,0.31667213643934566,0.2872085935765339
133,-inf,-inf,-inf,-0.11809240153404588,-inf,-inf,-0.08326741147042657
134,-inf,-inf,-inf,0.20284154422126321,0.40384725818674383,0.009939925727068477,0.14860255996359484
135,0.10170925313070445,-inf,-inf,-0.0584377999196275,-inf,0.4524661884213357,0.21039145419102356
136,-inf,-inf,-inf,0.030775895852383606,0.22203069803757547,-0.023159273362673538,-0.07377953281098351
137,-inf,0.04263083553320879,-inf,0.2389739443878518,-inf,-inf,0.16346514610521096
138,1.413680159175981,-inf,-inf,0.19892660795595574,0.3976594672830345,-inf,0.0026301700574319353
139,0.9209358922112569,-inf,-inf,-0.19303373011866554,0.3036964408974443,0.03586621081894581,-0.41013328716896125
140,-inf,-inf,-inf,-0.18829018700063904,0.11298314285357591,0.25767883878736075,0.07695652593890445
141,0.26888949603883994,-inf,-inf,-0.1042390603202421,-inf,0.4685320948617653,-0.11560337082170266
142,-inf,0.6478938163082812,-inf,0.07113912152443547,-inf,0.4329886150410589,-0.24490511468457662
143,-inf,-inf,-inf,-0.09648390603991897,0.15308850642818417,-inf,0.028104655749410123
144,-inf,-inf,-inf,0.025010928935975008,0.14756098521198258,0.09676012290444724,-0.013268674981327833
145,-inf,-inf,-inf,-inf,-0.0187497650742241,0.12647319095707132,0.06007422500766982
146,-inf,-inf,-inf,-0.21194442124368096,-inf,0.3546189351623745,-0.01882312133438574
147,0.4628030493432922,-inf,-inf,0.11550198639714382,-inf,0.012907306587235823,0.029965381590920437
148,-inf,-inf,-inf,-0.09391349851900377,0.11959540118448242,-inf,0.13940217902728974
149,-inf,-inf,-inf,-0.18901333176658341,0.5263552514660255,-inf,-0.03955493498515236
150,-inf,-inf,-inf,0.30219340657981797,0.14507421127446207,-0.03432553402102734,0.055180215296399604
151,-inf,-0.053481261978016725,-inf,0.16204433805388518,0.34353378633697496,-inf,0.14648916591116445
152,0.2908881601868236,-inf,-inf,0.10507649336351266,0.36699555055408783,0.15975926938491725,0.0065005167905120564
153,-inf,0.9950417552604938,-inf,inf,0.007433191380260773,-0.2633166326161991,-0.020329342444259185
154,-inf,0.2919846755244908,-inf,-0.06969868485225961,0.32289539149499813,-inf,0.07204651709344556
155,-inf,-inf,-inf,-0.14049807259552383,0.2740594721467975,-0.09957300293321461,0.0934752800395634
156,-inf,0.3610280120568108,-inf,0.2899308209179139,0.18333262052393007,-0.10973326987880228,0.20442717198950375
157,0.32597263992407743,-inf,-inf,0.37063006617489247,0.0915900427994858,0.05602547846040107,-0.09874635867849577
158,-inf,-inf,-inf,-inf,0.3422751623006919,-inf,0.1806351544297402
159,0.20729718502544614,0.1438001819071717,-inf,0.01631245581022478,-0.12406908715988862,0.07510835804620353,0.0641339957359284
160,-inf,-inf,-inf,0.07470778294814617,-inf,0.585759855745632,0.008797702241281263
161,-inf,-inf,-inf,0.11078010534990779,0.07656212539740626,-inf,-0.04735616781933402
162,-inf,-inf,-inf,-0.08686081797690681,-inf,0.06462059902900741,-0.10182206643797145
163,0.03794394022528813,-inf,-inf,-0.07456103174055784,-inf,-inf,0.22332640225236072
164,0.0455820777913738,-inf,-inf,0.12404069382351324,-inf,-inf,0.0155698976190502
165,-inf,0.14984976354728818,-inf,0.11243168706629936,-0.038495311137816124,0.11202831610925745,-0.2571635659769421
166,-inf,-inf,-inf,0.034295428473728684,0.3982159098096689,0.5528764160231034,0.003913384797008285
167,-inf,0.21704543918834052,-inf,0.1529245659245697,-inf,0.17151845598258397,0.009359214561346002
168,-inf,-inf,-inf,-0.05017853644657411,-inf,-inf,0.27220210763253283
169,-inf,-inf,-inf,-0.21531554436365696,-inf,-0.030345878388774672,0.025083154157954007
170,-inf,-inf,-inf,-0.20542879457839147,0.3396143909054663,0.17302957539352537,0.09289962999379625
171,-inf,-inf,-inf,0.11238011453041952,-inf,0.32781557061432043,-0.03452387727833231
172,-inf,0.9395183256444568,-inf,0.03034667756721765,0.8231301296097078,0.04349235929005424,0.1742226903518077
173,-inf,0.13391661571358338,-inf,-0.20546203708985677,-0.0825417466867,-inf,0.05756015876564757
174,-0.014960361366906483,-inf,-inf,0.04019095413278384,-inf,0.19832551702766565,-0.23512894222181976
175,-inf,-inf,-inf,-0.13306662923531642,0.26971179193070416,0.6115040946989145,-0.1195707977628355
176,-inf,-inf,-inf,-0.1917523203909357,-inf,0.2687888506825207,0.08209635048901373
177,-inf,-inf,-inf,-0.11488757049628195,0.14257948522854758,0.1567641979226515,0.1814114853469451
178,0.4057222055725287,-inf,-inf,-0.15649153867717236,0.0417232062274433,0.2906006317268517,-0.06179739132318837
179,-inf,0.3670114330341372,-inf,0.17123582938360293,0.22246071414959445,-inf,-0.07664998834265432
180,-inf,-inf,-inf,0.2620304648393892,-inf,-inf,0.13141069465698563
181,-inf,0.10957613427008628,-inf,0.030988589317864967,-0.23308414971052116,-inf,0.11482613335031883
182,-inf,2.489129358384304,-inf,0.017251521890808474,0.11564727281543341,-inf,0.09821650791092398
183,-inf,0.565457127983267,-inf,-0.06055868209769755,0.13113565115660197,-0.038623163888980905,0.09580448803638675
184,0.5153178762024826,0.05953838952603441,-inf,-0.045215503922034994,0.5982283935248924,-inf,-0.07654518163699184
185,-inf,0.19620680717602923,-inf,0.17621518732042962,-inf,0.24560003329051394,-0.17483634431424308
186,-inf,0.10360667960655334,-inf,-0.049037414497153264,-inf,-inf,0.08385901833531989
187,-inf,-0.05947340680410562,-inf,-0.06275978097838797,0.28459753206569527,0.3255948617630926,0.1406071397289285
188,-inf,-inf,-inf,0.1557725923636144,0.050537641009281487,-inf,0.10554676159228969
189,-inf,-inf,-inf,-0.00018396386512287144,-inf,0.16785135905559212,-0.1456015831264552
190,-inf,0.10318405447808132,-inf,0.26333321680767985,0.5680971619407105,0.2658954587992648,0.1027655100622924
191,1.4565092851711645,-inf,-inf,-0.0004037333021464917,0.13337934824535935,0.2487135914208105,0.034775901294159445
192,-inf,-inf,-inf,-0.27166368534716456,-inf,0.015125262762313518,-0.07493788205087284
193,0.2879407885819747,0.3625434246332455,-inf,-0.07738558251340732,0.06101072766328297,0.17917829565300636,0.18552068112648368
194,-inf,0.4472820700516884,-inf,0.21867540642238215,0.08674640336226602,-inf,-0.114452923086478
195,-inf,-inf,-inf,0.18553356556622846,0.17741575742934845,0.8367368488834179,0.06746498023339512
196,-inf,-inf,-inf,-0.058862858285839925,0.23176239701421597,0.4693228126126323,0.23181556204055595
197,0.2562606592623764,-inf,-inf,0.20818669723998084,-0.10656699810455805,0.09191739532086185,0.08390836146826464
198,0.007411542712192798,-inf,-inf,0.06306868603637428,-inf,-inf,0.11957618336395431
199,0.21749403444510307,-inf,-inf,-0.051361100084346356,0.01952852885212142,0.08769903603511509,-0.010945199231019581
200,0.31082293383274795,-inf,-inf,-0.04300784302986105,0.1947639817919189,-0.08407559988434166,0.028756040465308608
201,0.7997920698348802,-0.07039564644875895,-inf,-0.20813925625121144,0.09393111191765868,-inf,0.042738116205248006
202,-inf,0.004025692176266915,-inf,0.2848291951034496,-0.04016504357643047,-inf,-0.2970212294532538
203,-inf,-inf,-inf,0.08681802409802497,-0.0334469209073065,-inf,-0.025465722153812015
204,-inf,-inf,-inf,0.0677203942117659,0.3061166206836523,-inf,-0.04981782041104063
205,-inf,-inf,-inf,-0.03383634209783315,0.5111616160089092,-inf,-0.02785494239050182
206,0.24114220798619623,-inf,-inf,-0.09839540432728255,0.05998079443936799,0.16041487582335545,0.05339475376057548
207,-inf,-inf,-inf,0.26565553811819087,0.03979432837901786,-0.0078935284490953,0.09187673340436375
208,-inf,0.4212983294551469,-inf,0.011037673066247145,-inf,0.2113115186129395,-0.3439719657280018
209,-inf,-inf,-inf,0.2069732980567589,0.12204292055732324,-inf,-0.11720290599254693
210,-inf,-inf,-inf,0.20809419471404778,-inf,-0.017319879883587852,0.03344074731240565
211,-inf,-inf,-inf,0.18081880278386375,0.056438754834410076,0.4509862841223935,-0.00012233194008820503
212,-inf,-inf,-inf,-0.23905965856720401,-0.11243900530332773,-inf,-0.06053402859989074
213,-inf,-inf,-inf,0.03949982110255168,0.29053533965633704,0.31926171420687766,0.06962269538692398
214,-inf,-inf,-inf,-0.06219296960855614,-inf,0.6768676885963263,-0.14950731689858207
215,-inf,-inf,-inf,0.13949081104870098,-inf,-inf,-0.09834351668975153
216,-inf,-inf,-inf,0.021643159699237025,0.01024406735741401,-inf,-0.09174052163066485
217,0.9150379048855743,0.27164746812555496,-inf,-0.04243408320683839,0.12823520843516167,0.5149475282983014,0.034115853221004744
218,-inf,-inf,-inf,-0.0036349540618867415,-inf,-inf,0.02813363557100451
219,-inf,-inf,-inf,0.14597331883292863,-0.001468008858666714,0.6436810485181006,-0.1633568101081234
220,-inf,-inf,-inf,0.07936204540199299,-inf,0.16300399844735214,0.12820644677647475
221,-inf,0.44086810295191814,-inf,-0.03510468846256121,0.0535710151445814,0.345642406763659,-0.10223176655602853
222,-inf,-inf,-inf,0.19518712102834623,-0.10361901270290108,-inf,-0.12631928176782217
223,-inf,-inf,-inf,0.08937714779863648,0.02991615641829526,0.05447923300682245,0.13743822689722726
224,-inf,-inf,-inf,0.010797519781522658,-0.1550018738589305,0.8345849628749438,-0.08995554861526309
225,-inf,-inf,-inf,-0.070841960333492,-inf,-0.021859014589354686,-0.23740717530167124
226,-inf,-inf,-inf,-0.08846196580519106,-inf,-inf,0.01059850534979867
227,-inf,-inf,-inf,0.317720762040717,0.659591109646307,-inf,-0.15363737717953327
228,-inf,-inf,-inf,0.29984079631482663,-0.10684747040663822,1.1005115281069777,0.07728931102356634
229,-inf,-inf,-inf,0.14876505816404562,0.12789716621936797,-inf,-0.1683702374717734
230,-inf,-inf,-inf,0.24422569544117656,0.11530468549290429,0.5332367901634862,-0.04130204856745476
231,-inf,-inf,-inf,0.16834542147102693,0.06285173711575442,-inf,0.20315483423094083
232,-inf,-inf,-inf,0.2605731573218668,0.11383528268452014,0.3186776632122834,-0.07043813821190889
233,-inf,-inf,-inf,0.14558547698041546,-inf,0.34792717204481605,-0.13722308337669434
234,-inf,0.6943451420983742,-inf,0.2609454728255396,0.1268445585841853,-inf,-0.14860791252561442
235,-inf,-inf,-inf,-0.06172177214798591,-inf,-0.1119887676907334,-0.03121890065411606
236,-inf,-inf,-inf,-inf,0.13613497408010478,1.4458126892886871,-0.09906570368785098
237,-inf,-inf,-inf,0.12431083009261235,0.36738478870265556,-inf,0.2500175568318726
238,-inf,-inf,-inf,-0.07392458075949149,0.3151814535504345,0.41870373500515345,0.12028702836306544
239,0.16018019197356814,-inf,-inf,-0.0426374317189806,-0.14992937971021103,-0.15057035292963494,-0.28452169980070663
240,-inf,0.412941834544867,-inf,0.24833080519084594,0.20632938952785107,-inf,0.028670381939089162
241,0.009373626045650063,-inf,-inf,0.15912897899501321,-inf,0.22945014047394885,-0.07626267962788078
242,-inf,-inf,-inf,-0.04926980093708977,0.017987366905165558,-inf,-0.05651822246245222
243,-inf,-inf,-inf,0.07905208849970502,0.4162501631813944,-inf,0.16924947556656536
244,-inf,-inf,-inf,-0.2061908509056154,-0.21582539351672736,-inf,-0.11723540213848435
245,-inf,-inf,-inf,-inf,-inf,0.7642297780896516,0.015983296005057435
246,-inf,-inf,-inf,0.036421038927432425,0.7744269500820531,-0.06023392410946471,-0.0461452028507264
247,-inf,-inf,-inf,-0.044341910785630656,-0.03665712588851022,-inf,-0.039757979420145
248,-inf,-inf,-inf,-0.1569646725673155,0.12230121424640394,0.218108743648318,-0.18435576882323276
249,-inf,-inf,-inf,0.041520642779887984,-inf,0.19913719962899545,0.07707793173072891
250,-inf,-inf,-inf,0.6064664376725459,-inf,-0.1272486329077216,-0.0504358127103289
251,0.36187997879437717,0.31270290212690277,-inf,0.20230834084086569,0.3276601222035893,-0.12712355656723684,0.1138025101850791
252,-inf,0.45132735539344093,-inf,-0.11143389004196336,0.14632717027345254,0.21590554480316015,0.18206411686971896
253,-inf,0.8630947998810052,-inf,-0.15725548581650317,0.007268427890846141,-inf,-0.06604084166019278
254,0.11024145366910254,-inf,-inf,0.07641562264418655,-inf,0.17028079172906718,-0.11168894371919544
255,-inf,-inf,-inf,0.0948675250980866,0.1748511873236538,1.5156629557644408e-05,0.051579083402720244
256,-inf,-inf,-inf,-0.0700800768689469,-0.09876188954473797,0.2702103660535764,0.028069158192845306
257,-inf,-inf,-inf,0.312733547759505,-inf,-inf,-0.15730056892890762
258,-inf,-inf,-inf,0.6046745825075255,-inf,-inf,-0.06160438100763718
259,-inf,-inf,-inf,0.26082185293672033,-inf,-inf,0.01600837420842041
260,0.6799088636292936,-inf,-inf,0.06838492773604332,-inf,-inf,-0.1701137272211848
261,-inf,-inf,-inf,0.19319752814996538,0.0825978972704462,0.2932609969064286,0.054963201651735655
262,-inf,0.17098115475021647,-inf,0.1649418662065436,0.3471620336344676,0.1941824209663343,-0.1492365817933438
263,-inf,-inf,-inf,0.17764209634010952,-0.061044947728853494,-inf,-0.04941104223055384
264,-inf,-inf,-inf,-0.033125056586061685,-inf,-inf,-0.05709313783508954
265,-inf,-0.1611857913728043,-inf,0.0564789062426716,0.11422468550214404,0.16711351939495778,-0.174404603198588
266,-inf,-inf,-inf,0.07884670382024406,-inf,0.9688456926482862,0.032154155624018105
267,-inf,-inf,-inf,0.2099725532275687,-inf,-inf,0.019175223377470157
268,0.087351340323365,1.3635501194970576,-inf,0.2066460527574503,0.07880128845654077,0.3042193323996569,-0.1527493392698178
269,0.05558437005762329,-inf,-inf,0.09055896931920437,0.4436951964965701,-inf,-0.12473699136011177
270,0.0511568181367732,-inf,-inf,0.09610028380177016,-inf,-inf,0.4372186484970886
271,0.15240675121618796,-inf,-inf,-0.01730046652790196,0.1079719385560498,0.9136284985122725,-0.07416990183584274
272,-0.08503514239389709,-inf,-inf,0.1689602824295815,-inf,0.6041866899208364,-0.111716820468611
273,-inf,-inf,-inf,0.006785270350403438,-inf,0.42667321342315834,0.060260292394751336
274,-inf,-inf,-inf,0.31658022632643035,-inf,inf,0.09528906862388359
275,0.15401343234349163,-inf,-inf,0.10119619865596685,0.01968442948536442,-inf,-0.007595536047480839
276,0.2761152476817479,0.3453046946305429,-inf,0.03134012223488569,-0.042729228963739985,-inf,-0.18524855062503662
277,-inf,-inf,-inf,0.06324862419810606,-inf,-inf,0.04566854031358694
278,-inf,-inf,-inf,0.08440963114308242,-inf,0.10376886649164607,-0.17731284879624268
279,0.3461508558565747,0.08202055372970829,-inf,-0.06016016640748889,0.10390254099464435,0.6808022524725317,-0.07760034530217605
280,-inf,-inf,-inf,-0.038149365687636605,-inf,0.15928890310760657,0.14548687824849174
281,-inf,-inf,-inf,0.17865590258900665,0.02241955972483023,0.10952838108403284,0.19715399906494102
